sym,time,open,high,low,close,volume
BTCUSD,2019-01-13D00:00:00.000000000,3634.73,3649.18,3557.29,3619.41,5793.599
BTCUSD,2019-01-14D00:00:00.000000000,3619.38,3641.86,3481.54,3514.24,8289.701
BTCUSD,2019-01-15D00:00:00.000000000,3514.23,3711.11,3509.24,3664.18,11240.78
BTCUSD,2019-01-16D00:00:00.000000000,3664.19,3684.38,3538.63,3578.74,10893.63
BTCUSD,2019-01-17D00:00:00.000000000,3578.69,3666.73,3572.52,3609.75,8894.599
BTCUSD,2019-01-18D00:00:00.000000000,3609.75,3657,3541,3640.64,8924.211
BTCUSD,2019-01-19D00:00:00.000000000,3640.65,3643.69,3580.16,3607.85,5975.828
BTCUSD,2019-01-20D00:00:00.000000000,3607.84,3765.9,3604.9,3682.65,6068.643
BTCUSD,2019-01-21D00:00:00.000000000,3683.5,3703.39,3481.01,3536.19,7430.52
BTCUSD,2019-01-22D00:00:00.000000000,3537.56,3568.95,3487.37,3531.76,6493.833
BTCUSD,2019-01-23D00:00:00.000000000,3531.75,3611.5,3425,3576.21,9574.047
BTCUSD,2019-01-24D00:00:00.000000000,3576.22,3614.47,3523.64,3553.01,8200.484
BTCUSD,2019-01-25D00:00:00.000000000,3553.01,3595.83,3530.1,3568.97,5822.42
BTCUSD,2019-01-26D00:00:00.000000000,3568.96,3578.79,3510.01,3562.17,6833.691
BTCUSD,2019-01-27D00:00:00.000000000,3562.17,3657.76,3540,3556.07,5607.17
BTCUSD,2019-01-28D00:00:00.000000000,3556.07,3562.9,3470.14,3531.02,4286.639
BTCUSD,2019-01-29D00:00:00.000000000,3531.01,3535.92,3374.01,3429.95,13775.49
BTCUSD,2019-01-30D00:00:00.000000000,3429.94,3438.4,3337.87,3393.51,8707.315
BTCUSD,2019-01-31D00:00:00.000000000,3393.52,3459.41,3372.97,3437.55,8509.283
BTCUSD,2019-02-01D00:00:00.000000000,3437.55,3473.4,3396.74,3411.5,7405.451
BTCUSD,2019-02-02D00:00:00.000000000,3411.5,3458.26,3369.62,3437.5,8806.502
