sym,time,open,high,low,close,volume
BTCUSD,2019-12-14D14:00:00.000000000,7157.31,7157.31,7142.5,7142.51,14.16335
BTCUSD,2019-12-14D14:15:00.000000000,7142.5,7142.51,7109.01,7128.2,169.9497
BTCUSD,2019-12-14D14:30:00.000000000,7128.19,7140,7128.19,7132.47,35.07039
BTCUSD,2019-12-14D14:45:00.000000000,7132.47,7148,7130.68,7141.58,58.88155
BTCUSD,2019-12-14D15:00:00.000000000,7141.58,7157.15,7139.57,7150.35,73.8904
BTCUSD,2019-12-14D15:15:00.000000000,7150.34,7153,7125.87,7126.51,29.98986
BTCUSD,2019-12-14D15:30:00.000000000,7126.51,7131.02,7088.55,7115.12,161.3578
BTCUSD,2019-12-14D15:45:00.000000000,7115.11,7124.5,7080.94,7087.14,97.50602
BTCUSD,2019-12-14D16:00:00.000000000,7087.13,7105.35,7030.01,7053.15,411.6431
BTCUSD,2019-12-14D16:15:00.000000000,7053.15,7054.01,7008.03,7043.42,267.6732
BTCUSD,2019-12-14D16:30:00.000000000,7044.89,7061.51,7025.7,7047.5,103.4548
BTCUSD,2019-12-14D16:45:00.000000000,7047.5,7047.5,7032.24,7042.21,52.22834
BTCUSD,2019-12-14D17:00:00.000000000,7042.2,7066.81,7039.44,7058.95,69.76121
BTCUSD,2019-12-14D17:15:00.000000000,7058.95,7066.44,7051.37,7064.01,52.8671
BTCUSD,2019-12-14D17:30:00.000000000,7064.01,7074.44,7064,7066.24,36.73167
BTCUSD,2019-12-14D17:45:00.000000000,7066.23,7069.19,7059.55,7068.34,44.10678
BTCUSD,2019-12-14D18:00:00.000000000,7068.33,7069.54,7059.55,7060,37.8991
BTCUSD,2019-12-14D18:15:00.000000000,7060,7070.04,7059.99,7065.29,35.772
BTCUSD,2019-12-14D18:30:00.000000000,7065.29,7077.07,7065,7075.75,40.79019
BTCUSD,2019-12-14D18:45:00.000000000,7075.74,7093.86,7075.74,7093.86,82.21998
BTCUSD,2019-12-14D19:00:00.000000000,7093.85,7094.97,7076.41,7092.51,44.03877
BTCUSD,2019-12-14D19:15:00.000000000,7092.51,7094.52,7076.87,7083.19,41.49602
BTCUSD,2019-12-14D19:30:00.000000000,7083.18,7095.05,7078.76,7094.97,47.48086
BTCUSD,2019-12-14D19:45:00.000000000,7094.59,7094.59,7081.01,7086.52,26.11578
BTCUSD,2019-12-14D20:00:00.000000000,7086.52,7086.52,7065.69,7069.59,55.80492
BTCUSD,2019-12-14D20:15:00.000000000,7069.59,7072.95,7063.42,7072.95,33.8507
BTCUSD,2019-12-14D20:30:00.000000000,7072.95,7077.95,7066,7066.96,31.93878
BTCUSD,2019-12-14D20:45:00.000000000,7066.96,7066.96,7063.31,7065.67,37.89398
BTCUSD,2019-12-14D21:00:00.000000000,7066.57,7075.95,7066.57,7072.01,56.24808
BTCUSD,2019-12-14D21:15:00.000000000,7072.01,7083.39,7065.24,7083.39,57.61412
BTCUSD,2019-12-14D21:30:00.000000000,7083.38,7090.25,7080,7090.25,28.42652
BTCUSD,2019-12-14D21:45:00.000000000,7090.25,7090.25,7078.05,7078.28,18.67478
BTCUSD,2019-12-14D22:00:00.000000000,7078.27,7087.38,7078.27,7081.56,14.20103
BTCUSD,2019-12-14D22:15:00.000000000,7081.56,7081.56,7067.97,7077.14,21.11009
BTCUSD,2019-12-14D22:30:00.000000000,7077.13,7086.58,7075.99,7083.71,49.86048
BTCUSD,2019-12-14D22:45:00.000000000,7083.51,7088,7082.47,7088,18.12568
BTCUSD,2019-12-14D23:00:00.000000000,7088,7090.06,7087.99,7090.06,33.1671
BTCUSD,2019-12-14D23:15:00.000000000,7090.05,7090.08,7081.08,7082.01,33.40845
BTCUSD,2019-12-14D23:30:00.000000000,7082.01,7082.72,7072.32,7073.64,39.46985
BTCUSD,2019-12-14D23:45:00.000000000,7073.63,7076.66,7063.05,7067.51,28.46616
BTCUSD,2019-12-15D00:00:00.000000000,7067.51,7073.37,7062.91,7062.91,32.74782
BTCUSD,2019-12-15D00:15:00.000000000,7062.92,7062.92,7045,7048.78,65.13771
BTCUSD,2019-12-15D00:30:00.000000000,7048.77,7048.78,7023,7029.51,106.8335
BTCUSD,2019-12-15D00:45:00.000000000,7029.5,7033.63,7006.01,7032.65,136.0749
BTCUSD,2019-12-15D01:00:00.000000000,7032.65,7039.11,7022.94,7037.53,77.09073
BTCUSD,2019-12-15D01:15:00.000000000,7037.53,7045,7031.59,7039.57,34.44979
BTCUSD,2019-12-15D01:30:00.000000000,7039.56,7041.01,7020.11,7022.33,46.33576
BTCUSD,2019-12-15D01:45:00.000000000,7022.32,7034.19,7016.61,7033.31,85.71301
BTCUSD,2019-12-15D02:00:00.000000000,7033.31,7042.09,7030,7041.39,19.48735
BTCUSD,2019-12-15D02:15:00.000000000,7041.4,7052.4,7037.5,7050,22.80338
BTCUSD,2019-12-15D02:30:00.000000000,7050,7058.31,7043.3,7048.88,30.95239
BTCUSD,2019-12-15D02:45:00.000000000,7048.88,7067.74,7048.87,7056,32.85872
BTCUSD,2019-12-15D03:00:00.000000000,7056,7058.01,7051.85,7051.86,18.86061
BTCUSD,2019-12-15D03:15:00.000000000,7051.85,7053.5,7050.48,7053.5,27.63889
BTCUSD,2019-12-15D03:30:00.000000000,7053.49,7060.86,7042.5,7043.3,21.23662
BTCUSD,2019-12-15D03:45:00.000000000,7043.3,7051.43,7041.66,7045.01,17.43177
BTCUSD,2019-12-15D04:00:00.000000000,7045.01,7049.09,7041.82,7047.16,18.23102
BTCUSD,2019-12-15D04:15:00.000000000,7047.15,7051,7047.15,7050,11.9802
BTCUSD,2019-12-15D04:30:00.000000000,7050,7056.9,7049.99,7056.2,42.86394
BTCUSD,2019-12-15D04:45:00.000000000,7056.2,7062.88,7047.74,7061.06,243.9783
BTCUSD,2019-12-15D05:00:00.000000000,7061.06,7061.06,7048.5,7049.58,17.29206
BTCUSD,2019-12-15D05:15:00.000000000,7049.03,7057.77,7045.01,7047.47,28.37323
BTCUSD,2019-12-15D05:30:00.000000000,7048.46,7049.91,7040.91,7049.2,13.55938
BTCUSD,2019-12-15D05:45:00.000000000,7049.19,7052.36,7044.44,7044.45,29.94165
BTCUSD,2019-12-15D06:00:00.000000000,7044.45,7050,7042.05,7050,29.68798
BTCUSD,2019-12-15D06:15:00.000000000,7050,7050,7035,7041.05,37.30777
BTCUSD,2019-12-15D06:30:00.000000000,7041.05,7041.05,7031,7037.12,58.85401
BTCUSD,2019-12-15D06:45:00.000000000,7037.11,7048.12,7034.23,7045.49,11.42882
BTCUSD,2019-12-15D07:00:00.000000000,7045.49,7050.27,7038.38,7048.06,23.31629
BTCUSD,2019-12-15D07:15:00.000000000,7048.06,7128.53,7031,7034.57,255.9634
BTCUSD,2019-12-15D07:30:00.000000000,7034.57,7082.83,7034.57,7072.85,23.15614
BTCUSD,2019-12-15D07:45:00.000000000,7072.84,7123.49,7072.84,7115.26,78.61653
BTCUSD,2019-12-15D08:00:00.000000000,7115.04,7220.01,7115.04,7143.18,546.4972
BTCUSD,2019-12-15D08:15:00.000000000,7143.18,7170,7138.02,7138.03,30.63924
BTCUSD,2019-12-15D08:30:00.000000000,7138.04,7145.21,7123.79,7131.32,71.94214
BTCUSD,2019-12-15D08:45:00.000000000,7131.31,7147.13,7131.01,7132.02,20.92095
BTCUSD,2019-12-15D09:00:00.000000000,7133.47,7151.15,7133.46,7148.86,32.54902
BTCUSD,2019-12-15D09:15:00.000000000,7148.86,7157.36,7144.17,7144.22,18.71018
BTCUSD,2019-12-15D09:30:00.000000000,7144.21,7152.39,7129.24,7133.23,89.97049
BTCUSD,2019-12-15D09:45:00.000000000,7131.34,7138.25,7126.31,7130.61,27.62355
BTCUSD,2019-12-15D10:00:00.000000000,7129.26,7133.59,7127.24,7132.28,9.919495
BTCUSD,2019-12-15D10:15:00.000000000,7133.16,7133.75,7122.12,7125.62,14.70312
BTCUSD,2019-12-15D10:30:00.000000000,7123.75,7125.62,7105.76,7110.46,41.82839
BTCUSD,2019-12-15D10:45:00.000000000,7109.95,7109.95,7093.91,7103.46,32.92086
BTCUSD,2019-12-15D11:00:00.000000000,7100.62,7103.75,7083.86,7087.91,32.02913
BTCUSD,2019-12-15D11:15:00.000000000,7087.9,7097.75,7087.26,7097.75,16.69924
BTCUSD,2019-12-15D11:30:00.000000000,7098.88,7106.07,7097.8,7100.32,11.71945
BTCUSD,2019-12-15D11:45:00.000000000,7100.32,7108.36,7094.39,7094.4,33.38531
BTCUSD,2019-12-15D12:00:00.000000000,7092.49,7103.4,7090.13,7103.39,16.70522
BTCUSD,2019-12-15D12:15:00.000000000,7103.4,7141.84,7101.99,7126.82,91.42025
BTCUSD,2019-12-15D12:30:00.000000000,7122.67,7122.67,7110.72,7110.72,38.85249
BTCUSD,2019-12-15D12:45:00.000000000,7110.7,7110.71,7054.55,7071.37,255.8623
BTCUSD,2019-12-15D13:00:00.000000000,7071.36,7071.37,7054.67,7067.67,46.29214
BTCUSD,2019-12-15D13:15:00.000000000,7067.67,7085.39,7067.66,7079.18,16.49114
BTCUSD,2019-12-15D13:30:00.000000000,7080.26,7082.18,7075.58,7077.6,13.78297
BTCUSD,2019-12-15D13:45:00.000000000,7078,7086.23,7063.42,7068.03,52.08531
BTCUSD,2019-12-15D14:00:00.000000000,7068.04,7077.72,7060.88,7074.24,47.77232
BTCUSD,2019-12-15D14:15:00.000000000,7074.24,7096.39,7074.23,7095.17,21.66868
BTCUSD,2019-12-15D14:30:00.000000000,7095.17,7105.86,7088.62,7094.68,94.97278
BTCUSD,2019-12-15D14:45:00.000000000,7094.67,7109.37,7088.36,7094.08,18.78818
BTCUSD,2019-12-15D15:00:00.000000000,7094.85,7116.3,7093.82,7112.05,33.6287
BTCUSD,2019-12-15D15:15:00.000000000,7112.05,7119,7102.29,7105.02,54.46498
BTCUSD,2019-12-15D15:30:00.000000000,7105.99,7120.61,7105.02,7109.43,70.57666
BTCUSD,2019-12-15D15:45:00.000000000,7109.43,7109.43,7096.85,7096.87,22.80308
BTCUSD,2019-12-15D16:00:00.000000000,7096.87,7116.29,7096.04,7111.56,32.08055
BTCUSD,2019-12-15D16:15:00.000000000,7111.56,7124.27,7108,7110.05,42.37508
BTCUSD,2019-12-15D16:30:00.000000000,7110.05,7110.33,7087,7087.01,53.16178
BTCUSD,2019-12-15D16:45:00.000000000,7087.01,7093,7073.8,7076.88,35.55314
BTCUSD,2019-12-15D17:00:00.000000000,7077.08,7088.2,7077.08,7083.46,33.87983
BTCUSD,2019-12-15D17:15:00.000000000,7084.07,7088.24,7082.81,7088.04,21.64656
BTCUSD,2019-12-15D17:30:00.000000000,7088.03,7094.61,7087.04,7094.61,27.25441
BTCUSD,2019-12-15D17:45:00.000000000,7094.61,7109.03,7094.1,7102.72,42.52969
BTCUSD,2019-12-15D18:00:00.000000000,7102.71,7102.72,7092.06,7098.43,30.33649
BTCUSD,2019-12-15D18:15:00.000000000,7098.44,7098.44,7090.65,7094.42,23.13798
BTCUSD,2019-12-15D18:30:00.000000000,7094.43,7107.5,7094.42,7102.9,26.78519
BTCUSD,2019-12-15D18:45:00.000000000,7101.82,7106.79,7098.13,7105.59,42.2826
BTCUSD,2019-12-15D19:00:00.000000000,7105.6,7116,7100.8,7116,50.93695
BTCUSD,2019-12-15D19:15:00.000000000,7116,7118.35,7093.58,7104.79,27.17405
BTCUSD,2019-12-15D19:30:00.000000000,7104.79,7106.79,7098.47,7103.12,18.82274
BTCUSD,2019-12-15D19:45:00.000000000,7103.12,7107.49,7096.72,7097.02,18.30094
BTCUSD,2019-12-15D20:00:00.000000000,7097.01,7107.02,7095.46,7102.5,19.87593
BTCUSD,2019-12-15D20:15:00.000000000,7102.5,7115,7102.49,7114,24.3153
BTCUSD,2019-12-15D20:30:00.000000000,7114.01,7115,7103.54,7112.64,23.13101
BTCUSD,2019-12-15D20:45:00.000000000,7112.64,7134,7110.45,7131.04,35.74842
BTCUSD,2019-12-15D21:00:00.000000000,7131.04,7132.04,7119.02,7125.95,50.58011
BTCUSD,2019-12-15D21:15:00.000000000,7125.95,7125.95,7111.62,7112.28,89.32952
BTCUSD,2019-12-15D21:30:00.000000000,7112.28,7121.45,7112.28,7117.32,15.95291
BTCUSD,2019-12-15D21:45:00.000000000,7117.31,7119.32,7108.56,7113.86,34.2626
BTCUSD,2019-12-15D22:00:00.000000000,7113.87,7117.33,7113.87,7117.33,31.10657
BTCUSD,2019-12-15D22:15:00.000000000,7117.32,7119.88,7117.32,7119.88,25.20369
BTCUSD,2019-12-15D22:30:00.000000000,7119.88,7131.76,7119.87,7125.79,57.21131
BTCUSD,2019-12-15D22:45:00.000000000,7125.79,7129.09,7117.26,7122.6,35.21951
BTCUSD,2019-12-15D23:00:00.000000000,7124.44,7127.03,7116.88,7116.88,23.42107
BTCUSD,2019-12-15D23:15:00.000000000,7116.89,7117.26,7090.23,7104.84,194.0971
BTCUSD,2019-12-15D23:30:00.000000000,7104.9,7112.19,7103.78,7108.79,20.98865
BTCUSD,2019-12-15D23:45:00.000000000,7108.78,7113.82,7102.31,7113.26,44.56209
BTCUSD,2019-12-16D00:00:00.000000000,7112.36,7122.57,7107.2,7111,58.31707
BTCUSD,2019-12-16D00:15:00.000000000,7111,7125.67,7093.64,7099.6,81.86169
BTCUSD,2019-12-16D00:30:00.000000000,7098.68,7099.79,7073.04,7094.99,110.2611
BTCUSD,2019-12-16D00:45:00.000000000,7095,7095,7070,7075,37.33602
BTCUSD,2019-12-16D01:00:00.000000000,7075,7076.48,7052.66,7070.31,79.21658
BTCUSD,2019-12-16D01:15:00.000000000,7069.11,7079.54,7068.01,7074.19,45.7227
BTCUSD,2019-12-16D01:30:00.000000000,7074.18,7079.56,7070.67,7070.71,49.04539
BTCUSD,2019-12-16D01:45:00.000000000,7070.7,7085.91,7070.7,7083.39,64.21111
BTCUSD,2019-12-16D02:00:00.000000000,7083.38,7089.68,7082.27,7082.82,52.06552
BTCUSD,2019-12-16D02:15:00.000000000,7082.82,7082.83,7066.45,7068,39.04104
BTCUSD,2019-12-16D02:30:00.000000000,7068,7086.03,7067.99,7084.08,63.20829
BTCUSD,2019-12-16D02:45:00.000000000,7084.08,7091.92,7084.07,7086.15,31.24515
BTCUSD,2019-12-16D03:00:00.000000000,7086.14,7086.15,7070,7080.18,42.88718
BTCUSD,2019-12-16D03:15:00.000000000,7080.19,7084.95,7080.17,7084.95,26.95169
BTCUSD,2019-12-16D03:30:00.000000000,7085.95,7086.95,7076.47,7076.98,35.93099
BTCUSD,2019-12-16D03:45:00.000000000,7076.99,7076.99,7066,7066.01,84.37998
BTCUSD,2019-12-16D04:00:00.000000000,7066.28,7066.28,7057.11,7060.64,95.00625
BTCUSD,2019-12-16D04:15:00.000000000,7060.64,7060.64,7037.44,7044.05,171.3597
BTCUSD,2019-12-16D04:30:00.000000000,7044.05,7054.69,7025.45,7053.7,213.8662
BTCUSD,2019-12-16D04:45:00.000000000,7053.71,7059.73,7043.1,7057.06,55.95525
BTCUSD,2019-12-16D05:00:00.000000000,7057.07,7062.05,7054.3,7060.89,14.15887
BTCUSD,2019-12-16D05:15:00.000000000,7060.88,7068.62,7056,7056.56,28.26884
BTCUSD,2019-12-16D05:30:00.000000000,7056.56,7064.59,7045.9,7063.58,55.07378
BTCUSD,2019-12-16D05:45:00.000000000,7063.58,7064.35,7059.12,7059.86,45.52058
BTCUSD,2019-12-16D06:00:00.000000000,7059.86,7059.86,7052.86,7054.59,23.5444
BTCUSD,2019-12-16D06:15:00.000000000,7054.59,7068.59,7054.58,7068.59,27.96948
BTCUSD,2019-12-16D06:30:00.000000000,7068.58,7077.5,7066.04,7077.5,26.44808
BTCUSD,2019-12-16D06:45:00.000000000,7077.49,7079.46,7065.12,7077.1,33.88134
BTCUSD,2019-12-16D07:00:00.000000000,7077.09,7078.55,7064.68,7075.2,39.98531
BTCUSD,2019-12-16D07:15:00.000000000,7075.19,7077.27,7070.14,7077.27,31.5846
BTCUSD,2019-12-16D07:30:00.000000000,7077.26,7080.02,7075.82,7075.82,19.36849
BTCUSD,2019-12-16D07:45:00.000000000,7075.81,7075.84,7060,7060.01,47.984
BTCUSD,2019-12-16D08:00:00.000000000,7060,7060.01,7056.25,7056.26,87.1357
BTCUSD,2019-12-16D08:15:00.000000000,7056.26,7058,7046.98,7048.49,56.49639
BTCUSD,2019-12-16D08:30:00.000000000,7048.5,7061.61,7048.19,7060.69,102.0292
BTCUSD,2019-12-16D08:45:00.000000000,7060.7,7065.61,7058.26,7065.2,55.71455
BTCUSD,2019-12-16D09:00:00.000000000,7065.2,7065.2,7049.64,7055.08,28.42689
BTCUSD,2019-12-16D09:15:00.000000000,7055.07,7055.08,7038.2,7045.54,40.24145
BTCUSD,2019-12-16D09:30:00.000000000,7044.47,7056.35,7041.57,7056.35,75.88526
BTCUSD,2019-12-16D09:45:00.000000000,7056.34,7056.47,7051.4,7056.47,49.7328
BTCUSD,2019-12-16D10:00:00.000000000,7056.46,7057.35,7044.98,7044.98,23.00347
BTCUSD,2019-12-16D10:15:00.000000000,7044.97,7048.47,7044.97,7048.46,15.85392
BTCUSD,2019-12-16D10:30:00.000000000,7048.47,7069.99,7048.46,7069.99,19.48886
BTCUSD,2019-12-16D10:45:00.000000000,7069.99,7073.98,7058.6,7061.21,13.21305
BTCUSD,2019-12-16D11:00:00.000000000,7061.2,7061.21,7048,7048.95,11.48617
BTCUSD,2019-12-16D11:15:00.000000000,7047.97,7051.41,7046.11,7050.68,18.14307
BTCUSD,2019-12-16D11:30:00.000000000,7050.68,7061.68,7050.68,7057.69,21.48337
BTCUSD,2019-12-16D11:45:00.000000000,7057.69,7065.58,7057.66,7064.52,11.80194
BTCUSD,2019-12-16D12:00:00.000000000,7064.51,7103.86,7063.33,7076.1,103.5863
BTCUSD,2019-12-16D12:15:00.000000000,7076.11,7094.38,7076.1,7078.27,26.50172
BTCUSD,2019-12-16D12:30:00.000000000,7078.28,7078.28,7058.21,7071.74,29.24452
BTCUSD,2019-12-16D12:45:00.000000000,7080.53,7080.53,7071.74,7078.69,31.22424
BTCUSD,2019-12-16D13:00:00.000000000,7078.69,7103.34,7078.68,7092.17,70.05935
BTCUSD,2019-12-16D13:15:00.000000000,7092.17,7109.34,7092,7099.16,53.95211
BTCUSD,2019-12-16D13:30:00.000000000,7099.17,7100,7086.73,7091.94,39.4716
BTCUSD,2019-12-16D13:45:00.000000000,7091.94,7108,7091.93,7101.3,49.17239
BTCUSD,2019-12-16D14:00:00.000000000,7101.3,7131.99,7101.29,7126.06,162.8652
BTCUSD,2019-12-16D14:15:00.000000000,7126.05,7137,7117.19,7118.71,100.6866
BTCUSD,2019-12-16D14:30:00.000000000,7118.71,7126,7111.78,7112.7,85.94168
BTCUSD,2019-12-16D14:45:00.000000000,7111.84,7112.65,7101.28,7110,61.38633
BTCUSD,2019-12-16D15:00:00.000000000,7109.99,7110,7104.43,7106.56,59.44167
BTCUSD,2019-12-16D15:15:00.000000000,7106.57,7116.7,7091.33,7091.33,143.3655
BTCUSD,2019-12-16D15:30:00.000000000,7091.33,7092.29,7073.89,7077.29,91.43543
BTCUSD,2019-12-16D15:45:00.000000000,7077.28,7084.23,7069.75,7083.6,79.98382
BTCUSD,2019-12-16D16:00:00.000000000,7083.61,7083.61,7073.75,7077.01,46.60445
BTCUSD,2019-12-16D16:15:00.000000000,7077.01,7085,7076.01,7083.14,48.47041
BTCUSD,2019-12-16D16:30:00.000000000,7083.14,7090.01,7075.66,7079.99,72.56266
BTCUSD,2019-12-16D16:45:00.000000000,7079.99,7090,7078.31,7089.26,106.0721
BTCUSD,2019-12-16D17:00:00.000000000,7089.26,7089.27,7075.54,7087.87,118.3
BTCUSD,2019-12-16D17:15:00.000000000,7087.88,7088.1,7083.01,7083.01,56.23353
BTCUSD,2019-12-16D17:30:00.000000000,7083.95,7086.43,7081.92,7082.47,34.37488
BTCUSD,2019-12-16D17:45:00.000000000,7082.47,7089,7080.3,7085.16,51.83337
BTCUSD,2019-12-16D18:00:00.000000000,7085.16,7100,7085,7095.72,100.7247
BTCUSD,2019-12-16D18:15:00.000000000,7095.72,7099.71,7091.34,7091.34,92.578
BTCUSD,2019-12-16D18:30:00.000000000,7091.34,7094.58,7026.51,7035.64,282.5805
BTCUSD,2019-12-16D18:45:00.000000000,7036.9,7036.9,6803.24,6907.54,4343.33
BTCUSD,2019-12-16D19:00:00.000000000,6904.55,6934.71,6881.75,6910.74,693.9679
BTCUSD,2019-12-16D19:15:00.000000000,6909.39,6912.91,6868.01,6893.71,254.842
BTCUSD,2019-12-16D19:30:00.000000000,6893.71,6903.94,6883.21,6897.36,216.8063
BTCUSD,2019-12-16D19:45:00.000000000,6897.36,6903.6,6883.82,6887.02,178.8139
BTCUSD,2019-12-16D20:00:00.000000000,6887.02,6899.23,6878.06,6892.37,196.8143
BTCUSD,2019-12-16D20:15:00.000000000,6892.37,6904.99,6887.75,6894.01,207.6105
BTCUSD,2019-12-16D20:30:00.000000000,6894.01,6901.89,6872.09,6887.46,293.5742
BTCUSD,2019-12-16D20:45:00.000000000,6887.46,6895,6857.06,6867.45,258.5843
BTCUSD,2019-12-16D21:00:00.000000000,6867.46,6867.46,6827.5,6852.49,364.1583
BTCUSD,2019-12-16D21:15:00.000000000,6852.48,6865.06,6848.41,6865.06,178.3388
BTCUSD,2019-12-16D21:30:00.000000000,6865.05,6874.33,6865.05,6870.12,172.3939
BTCUSD,2019-12-16D21:45:00.000000000,6870.12,6890,6866.61,6885.11,250.3801
BTCUSD,2019-12-16D22:00:00.000000000,6885.11,6885.11,6866,6868.85,237.217
BTCUSD,2019-12-16D22:15:00.000000000,6868.85,6887.63,6866,6887.63,82.1005
BTCUSD,2019-12-16D22:30:00.000000000,6885.53,6890,6876.77,6877.84,80.0452
BTCUSD,2019-12-16D22:45:00.000000000,6877.83,6881.4,6875.75,6879.41,58.89131
BTCUSD,2019-12-16D23:00:00.000000000,6881.09,6887.1,6877.94,6879.89,82.43079
BTCUSD,2019-12-16D23:15:00.000000000,6879.89,6883,6867.93,6883,177.3367
BTCUSD,2019-12-16D23:30:00.000000000,6883,6890,6881.56,6887.99,82.48575
BTCUSD,2019-12-16D23:45:00.000000000,6887.99,6891.61,6875.02,6876.51,111.5488
BTCUSD,2019-12-17D00:00:00.000000000,6876.51,6887.48,6876.5,6877.03,46.39057
BTCUSD,2019-12-17D00:15:00.000000000,6877.04,6895,6876.5,6883.84,100.1446
BTCUSD,2019-12-17D00:30:00.000000000,6883.84,6891.76,6878.19,6890.18,47.78799
BTCUSD,2019-12-17D00:45:00.000000000,6890.18,6892,6885.01,6892,53.74102
BTCUSD,2019-12-17D01:00:00.000000000,6892,6894.11,6876,6883.67,64.10688
BTCUSD,2019-12-17D01:15:00.000000000,6883.86,6886.12,6873.11,6880.01,75.35831
BTCUSD,2019-12-17D01:30:00.000000000,6880.01,6884.9,6873.15,6877.77,61.25023
BTCUSD,2019-12-17D01:45:00.000000000,6875.88,6879.22,6869.78,6877.57,64.39942
BTCUSD,2019-12-17D02:00:00.000000000,6876.53,6878.38,6869.21,6870.02,45.69581
BTCUSD,2019-12-17D02:15:00.000000000,6870.02,6880.78,6869.26,6880.78,50.84924
BTCUSD,2019-12-17D02:30:00.000000000,6880.77,6882,6880.77,6881.83,54.02483
BTCUSD,2019-12-17D02:45:00.000000000,6881.83,6884.8,6881.83,6884.8,67.39708
BTCUSD,2019-12-17D03:00:00.000000000,6884.8,6884.82,6884.79,6884.8,38.65073
BTCUSD,2019-12-17D03:15:00.000000000,6884.8,6884.8,6878.51,6879.83,141.5441
BTCUSD,2019-12-17D03:30:00.000000000,6879.82,6879.88,6858.12,6867.36,334.576
BTCUSD,2019-12-17D03:45:00.000000000,6867.37,6868.54,6850,6857.86,191.1559
BTCUSD,2019-12-17D04:00:00.000000000,6857.86,6873.49,6853.99,6869,133.6178
BTCUSD,2019-12-17D04:15:00.000000000,6869,6875.19,6860.23,6872.09,59.95648
BTCUSD,2019-12-17D04:30:00.000000000,6872.1,6872.68,6855.01,6860.7,62.80728
BTCUSD,2019-12-17D04:45:00.000000000,6860.7,6865.9,6855.41,6863.64,51.72683
BTCUSD,2019-12-17D05:00:00.000000000,6863.64,6877.27,6862.15,6874.9,39.23766
BTCUSD,2019-12-17D05:15:00.000000000,6874.9,6878.69,6871.25,6873.91,44.07456
BTCUSD,2019-12-17D05:30:00.000000000,6875.26,6882.64,6873.86,6877.27,49.5685
BTCUSD,2019-12-17D05:45:00.000000000,6877.26,6887.72,6877.26,6880,54.92963
BTCUSD,2019-12-17D06:00:00.000000000,6880.61,6887.92,6877.26,6879.26,52.28992
BTCUSD,2019-12-17D06:15:00.000000000,6879.26,6881.04,6877.02,6881.04,61.10812
BTCUSD,2019-12-17D06:30:00.000000000,6881.03,6881.03,6876.69,6876.72,59.73421
BTCUSD,2019-12-17D06:45:00.000000000,6876.73,6876.73,6871.05,6873.01,66.12776
BTCUSD,2019-12-17D07:00:00.000000000,6873,6878.14,6871.26,6874.48,22.29985
BTCUSD,2019-12-17D07:15:00.000000000,6874.48,6876.24,6871.05,6874.33,37.42677
BTCUSD,2019-12-17D07:30:00.000000000,6874.3,6875,6869.5,6869.51,33.56019
BTCUSD,2019-12-17D07:45:00.000000000,6869.51,6869.51,6860.4,6860.4,14.14838
BTCUSD,2019-12-17D08:00:00.000000000,6860.39,6865,6860.39,6861.8,33.26679
BTCUSD,2019-12-17D08:15:00.000000000,6864.29,6874.12,6858.69,6860.8,27.31752
BTCUSD,2019-12-17D08:30:00.000000000,6860.79,6860.8,6855.01,6859.51,20.24879
BTCUSD,2019-12-17D08:45:00.000000000,6859.5,6868.5,6857.78,6857.78,11.78829
BTCUSD,2019-12-17D09:00:00.000000000,6856.01,6871,6845,6868.4,51.27993
BTCUSD,2019-12-17D09:15:00.000000000,6868.22,6874.12,6863.98,6874.11,19.60626
BTCUSD,2019-12-17D09:30:00.000000000,6874.12,6876.28,6868.78,6876.27,11.49875
BTCUSD,2019-12-17D09:45:00.000000000,6878.58,6878.58,6868.78,6869.77,16.9291
BTCUSD,2019-12-17D10:00:00.000000000,6869.76,6870.8,6869.76,6870.8,13.57512
BTCUSD,2019-12-17D10:15:00.000000000,6870.8,6892,6870.8,6885.19,40.68661
BTCUSD,2019-12-17D10:30:00.000000000,6885.18,6885.19,6880,6882,22.48785
BTCUSD,2019-12-17D10:45:00.000000000,6881.99,6884.72,6880,6880.05,23.23726
BTCUSD,2019-12-17D11:00:00.000000000,6880.05,6883.74,6880.04,6882.01,6.282833
BTCUSD,2019-12-17D11:15:00.000000000,6881.14,6885.39,6880,6880,20.78575
BTCUSD,2019-12-17D11:30:00.000000000,6880.01,6880.01,6867.88,6878.72,38.69319
BTCUSD,2019-12-17D11:45:00.000000000,6878.72,6880.99,6877.9,6880.99,16.46184
BTCUSD,2019-12-17D12:00:00.000000000,6881.33,6930.57,6881.32,6930.56,227.0163
BTCUSD,2019-12-17D12:15:00.000000000,6930.01,6933.21,6907.75,6916.55,56.53312
BTCUSD,2019-12-17D12:30:00.000000000,6916.73,6918.35,6894.14,6901.47,62.47265
BTCUSD,2019-12-17D12:45:00.000000000,6901.48,6901.64,6891,6900.98,35.70182
BTCUSD,2019-12-17D13:00:00.000000000,6900.99,6901,6868.81,6872.39,89.3151
BTCUSD,2019-12-17D13:15:00.000000000,6869.85,6880,6856.66,6870.81,87.87414
BTCUSD,2019-12-17D13:30:00.000000000,6870.81,6876.17,6865,6869.32,32.52481
BTCUSD,2019-12-17D13:45:00.000000000,6869.33,6877.5,6735.05,6775,659.9909
BTCUSD,2019-12-17D14:00:00.000000000,6775.51,6796.37,6721.54,6760.8,795.1755
